 -8.89908943e-06 3.67077607e-06 -1.52834891e-05 -8.72109837e-06 5.00000000e+00
 -8.89799743e-06 3.66910997e-06 -1.52879823e-05 -8.71958238e-06 5.00000000e+00
 -1.12178783e-05 1.89989041e-05 -1.81550252e-05 -6.98869991e-06 5.00000000e+00
 -1.12226830e-05 1.89831121e-05 -1.81513674e-05 -6.99074706e-06 5.00000000e+00
 -1.29705854e-05 2.17508154e-05 -2.09864377e-05 -8.06695995e-06 5.00000000e+00
 -1.29749227e-05 2.17385779e-05 -2.09774258e-05 -8.06712020e-06 5.00000000e+00
 -8.19220769e-06 1.94840562e-05 -1.26521941e-05 -4.76888804e-06 5.00000000e+00
 -8.19732230e-06 1.94833519e-05 -1.26459012e-05 -4.77099510e-06 5.00000000e+00
 -9.47953504e-06 2.24596992e-05 -1.46323684e-05 -5.51175655e-06 5.00000000e+00
 -9.48278321e-06 2.24628582e-05 -1.46259400e-05 -5.51428950e-06 5.00000000e+00
